candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S7|устройство освещения участка|transactional,S7,устройство освещения участка,transactional,HOLD-E9DA472745AE,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,current_owner_hold,unrepresented_hold_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S7|участок освещение провод|commercial_research,S7,участок освещение провод,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|фонари для освещения участка загородного дома|commercial_research,S7,фонари для освещения участка загородного дома,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|фонари для уличного освещения участка|commercial_research,S7,фонари для уличного освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|фонарь для освещения участка|commercial_research,S7,фонарь для освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|фонарь на дачу освещение участка|commercial_research,S7,фонарь на дачу освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|шары для освещения участка|commercial_research,S7,шары для освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S8|баня при въезде на участок|commercial_research,S8,баня при въезде на участок,commercial_research,SERP-040A03E7E8F3,Q000115,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S8|бетонная плита для заезда на участок цена|transactional,S8,бетонная плита для заезда на участок цена,transactional,HOLD-B8BA815347B8,Q000122|Q000124|Q000127|Q000128|Q000129,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S8|бетонная плита на въезде на участок|commercial_research,S8,бетонная плита на въезде на участок,commercial_research,SERP-040A03E7E8F3,Q000115,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S8|бетонные плиты для заезда на участок|commercial_research,S8,бетонные плиты для заезда на участок,commercial_research,HOLD-ADD9FC08AC1E,Q000121|Q000123|Q000130,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S8|бетонный въезд на участок|commercial_research,S8,бетонный въезд на участок,commercial_research,SERP-040A03E7E8F3,Q000115,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
